"subject" "activity" "V1" "NA"
0.26514968 "LAYING" 23 -0.024916073
0.26515456 "STANDING" 28 -0.038072901
0.26515501 "LAYING" 10 -0.017262131
0.26517313 "STANDING" 4 -0.010026893
0.26518438 "SITTING" 30 -0.061877009
0.26520944 "SITTING" 22 -0.0026569691
0.26520945 "STANDING" 21 -0.022585601
0.26524751 "SITTING" 18 0.0091256646
0.26525509 "WALKING_DOWNSTAIRS" 7 -0.023096721
0.26525873 "SITTING" 9 0.010995737
0.2652675 "WALKING" 19 -0.039533195
0.26528812 "SITTING" 19 -0.0076576701
0.26529337 "WALKING" 27 -0.049994277
0.26530158 "LAYING" 17 -0.021532294
0.26530725 "WALKING" 8 -0.059534322
0.26532613 "WALKING_UPSTAIRS" 24 -0.14891237
0.26532664 "STANDING" 23 -0.022793559
0.26537379 "WALKING_DOWNSTAIRS" 1 -0.017156211
0.26537804 "LAYING" 24 -0.015701247
0.26539595 "SITTING" 17 -0.0025886507
0.26541606 "LAYING" 7 -0.055233505
0.2654279 "SITTING" 24 -0.0078813404
0.26544204 "SITTING" 27 -0.011079507
0.26544227 "WALKING_DOWNSTAIRS" 11 -0.024494395
0.26545935 "LAYING" 13 -0.015873545
0.26549057 "STANDING" 17 -0.024862817
0.26551623 "WALKING" 11 -0.0078840373
0.26553411 "LAYING" 16 0.00051976356
0.26554984 "STANDING" 14 -0.028869473
0.26559921 "WALKING" 2 -0.015936305
0.26561363 "WALKING" 3 -0.019763709
0.26562266 "WALKING_DOWNSTAIRS" 26 -0.029356702
0.26562294 "LAYING" 11 -0.016689124
0.26563017 "LAYING" 3 -0.018372323
0.26564055 "WALKING" 17 -0.014336658
0.26564174 "LAYING" 12 -0.016127576
0.2656438 "LAYING" 11 -0.012814795
0.26564691 "WALKING_UPSTAIRS" 30 -0.055764338
0.26565644 "LAYING" 20 -0.015344657
0.26566627 "SITTING" 19 -0.020110684
0.26567611 "WALKING_UPSTAIRS" 10 -0.020788874
0.26568089 "WALKING_UPSTAIRS" 27 0.0038910784
0.26568148 "WALKING" 23 -0.041062032
0.26569797 "SITTING" 2 -0.016850926
0.26570744 "LAYING" 12 -0.016912337
0.26571791 "LAYING" 30 -0.01608151
0.26573827 "LAYING" 3 -0.021703052
0.26574925 "WALKING" 17 -0.0015306361
0.26575633 "LAYING" 25 -0.0005050281
0.26575678 "LAYING" 15 -0.016575583
0.26575952 "WALKING" 25 0.031429606
0.26580166 "WALKING" 2 -0.016486852
0.26580577 "STANDING" 1 -0.032762393
0.26582646 "STANDING" 3 -0.031669222
0.26583708 "WALKING" 22 -0.01710542
0.26583983 "LAYING" 23 -0.016985941
0.26585015 "SITTING" 7 -0.035554846
0.26585755 "LAYING" 19 -0.018778604
0.26586497 "STANDING" 28 -0.012347584
0.26588375 "LAYING" 15 -0.020793985
0.26592679 "LAYING" 13 -0.023709105
0.2659384 "LAYING" 5 -0.017167037
0.26595632 "STANDING" 5 -0.006667442
0.26596172 "WALKING_DOWNSTAIRS" 27 -0.018400153
0.26597905 "STANDING" 21 -0.023510237
0.26598628 "LAYING" 15 -0.014352713
0.26601834 "STANDING" 20 -0.045605186
0.26603144 "LAYING" 22 -0.014917499
0.26603638 "LAYING" 14 -0.018702163
0.26606315 "LAYING" 19 -0.018262204
0.26607705 "WALKING_UPSTAIRS" 25 -0.022755626
0.26609928 "LAYING" 24 -0.017163888
0.26611936 "SITTING" 11 -0.007800427
0.26612465 "WALKING" 26 -0.0062777566
0.26614418 "LAYING" 15 -0.019630099
0.26616299 "STANDING" 14 -0.021819339
0.26618628 "WALKING" 16 -0.028412448
0.26618739 "WALKING" 21 0.00032359424
0.26619674 "SITTING" 4 -0.014443952
0.26622024 "LAYING" 13 -0.022377854
0.2662233 "WALKING_UPSTAIRS" 9 -0.079818242
0.26625518 "WALKING" 19 -0.058993381
0.26632721 "STANDING" 21 -0.024987021
0.26632973 "SITTING" 2 -0.014018832
0.26633272 "LAYING" 3 -0.021374101
0.26633797 "LAYING" 3 -0.015746865
0.26637773 "LAYING" 15 -0.014752666
0.26641035 "STANDING" 20 -0.044333895
0.26641823 "STANDING" 4 -0.057992817
0.26642111 "WALKING_UPSTAIRS" 27 -0.0094380121
0.26642533 "WALKING" 18 -0.041893048
0.26643709 "WALKING_UPSTAIRS" 26 -0.037024605
0.26643792 "WALKING_DOWNSTAIRS" 22 0.0019920534
0.26651943 "WALKING" 9 -0.038632969
0.2665247 "LAYING" 30 -0.019131746
0.26653921 "WALKING" 24 -0.040474834
0.26654807 "LAYING" 4 -0.01588764
0.26657145 "LAYING" 26 -0.017296225
0.26659054 "WALKING_DOWNSTAIRS" 7 0.0089400666
0.26660446 "LAYING" 24 -0.018756385
0.26660568 "LAYING" 22 -0.019493961
0.26663115 "WALKING" 2 -0.043309471
0.26665211 "LAYING" 25 -0.019584332
0.26665276 "LAYING" 24 -0.018790683
0.26665366 "LAYING" 8 0.0041336745
0.26665426 "WALKING" 10 -0.017470688
0.26666563 "WALKING_UPSTAIRS" 16 -0.0068081253
0.26668079 "STANDING" 28 -0.033700147
0.26668265 "WALKING_UPSTAIRS" 15 0.0092141106
0.26670311 "WALKING" 15 0.025226035
0.26674396 "SITTING" 29 -0.015397989
0.26675735 "LAYING" 28 -0.019171643
0.26677822 "LAYING" 28 -0.016327384
0.26679176 "LAYING" 17 -0.027783286
0.26679666 "LAYING" 24 -0.018683215
0.26681931 "LAYING" 20 -0.016191479
0.26682128 "WALKING" 1 -0.018607495
0.26682361 "LAYING" 14 -0.021029926
0.266855 "LAYING" 12 -0.017040406
0.26686194 "SITTING" 8 -0.012836576
0.26686273 "STANDING" 17 -0.029481302
0.26686962 "WALKING" 29 -0.045471561
0.26688016 "WALKING_DOWNSTAIRS" 1 -0.0023073023
0.26689552 "SITTING" 6 -0.0094239423
0.26692099 "LAYING" 10 -0.01785611
0.26699524 "STANDING" 20 -0.019578294
0.26700257 "LAYING" 24 -0.016658737
0.26700955 "STANDING" 6 -0.010571922
0.26701878 "STANDING" 19 0.019145493
0.26701921 "WALKING" 25 -0.025640721
0.26703037 "WALKING" 12 -0.045082057
0.26703075 "WALKING" 3 -0.016815551
0.26705667 "LAYING" 13 -0.019978899
0.26706352 "STANDING" 21 -0.02421265
0.26710342 "LAYING" 24 -0.0094731717
0.26710999 "LAYING" 20 -0.017316171
0.26711911 "LAYING" 21 -0.018893165
0.26712342 "LAYING" 26 -0.015706796
0.26712427 "SITTING" 20 -0.0065459997
0.26712572 "STANDING" 19 -0.037957956
0.26713216 "WALKING_DOWNSTAIRS" 25 -0.0041157355
0.26716294 "WALKING_DOWNSTAIRS" 17 -0.05067271
0.26716465 "WALKING_UPSTAIRS" 9 -0.01524637
0.26716515 "SITTING" 4 0.027108345
0.2671662 "LAYING" 17 -0.022670624
0.26718561 "LAYING" 15 -0.014169528
0.26719101 "WALKING_DOWNSTAIRS" 14 -0.059679025
0.26720117 "WALKING" 13 -0.014422649
0.26720439 "WALKING_UPSTAIRS" 19 0.022917711
0.26722194 "SITTING" 11 -0.012738313
0.26722577 "WALKING_UPSTAIRS" 4 -0.015071218
0.26725016 "STANDING" 24 -0.027343921
0.26725355 "SITTING" 28 -0.017479805
0.26728659 "WALKING_DOWNSTAIRS" 4 -0.019647729
0.26729688 "SITTING" 28 -0.010238432
0.2673108 "LAYING" 2 -0.017739291
0.26731751 "STANDING" 3 -0.032355179
0.26732558 "WALKING_UPSTAIRS" 16 -0.024155282
0.26732941 "STANDING" 22 -0.04025867
0.26735217 "WALKING" 27 -0.0073293316
0.26736078 "STANDING" 13 -0.026065872
0.26737534 "LAYING" 19 -0.017946277
0.26741287 "WALKING_UPSTAIRS" 24 -0.021595924
0.26741454 "WALKING" 8 -0.052943682
0.26744227 "STANDING" 17 -0.037244852
0.26747253 "WALKING_UPSTAIRS" 11 0.010115164
0.26748293 "SITTING" 22 -0.0099684887
0.26748396 "LAYING" 19 -0.0081904195
0.26749864 "WALKING_DOWNSTAIRS" 1 -0.018319479
0.26752455 "LAYING" 27 -0.017650818
0.26752948 "WALKING" 17 -0.052720858
0.26753475 "STANDING" 23 -0.018994356
0.26753816 "LAYING" 26 -0.018804071
0.26756776 "SITTING" 26 -0.015712211
0.26760132 "WALKING_UPSTAIRS" 1 -0.032814137
0.26761043 "SITTING" 19 -0.015542518
0.26761329 "LAYING" 21 -0.017933932
0.26762401 "STANDING" 14 0.0064457203
0.26762888 "SITTING" 10 -0.00025753141
0.26763307 "WALKING" 24 -0.026982697
0.26764216 "LAYING" 8 -0.021929329
0.26767862 "STANDING" 22 -0.034212818
0.26768184 "LAYING" 13 -0.022175611
0.26768908 "SITTING" 28 -0.036009517
0.26769147 "LAYING" 20 -0.017045348
0.26769221 "WALKING" 26 0.01332047
0.26773362 "WALKING" 3 -0.039672038
0.26773609 "WALKING" 23 -0.0097090915
0.26776838 "WALKING_DOWNSTAIRS" 18 -0.023804255
0.26777081 "WALKING" 17 -0.031304332
0.26777634 "WALKING" 16 -0.027645292
0.26779776 "STANDING" 20 -0.024435608
0.26779951 "STANDING" 17 -0.030974028
0.26780132 "STANDING" 13 -0.0076971869
0.26780324 "LAYING" 23 -0.028473168
0.26780563 "STANDING" 20 -0.077391933
0.26780915 "WALKING" 2 -0.013846287
0.26781533 "SITTING" 20 -0.032277589
0.2678207 "LAYING" 20 -0.017353342
0.26782571 "WALKING_UPSTAIRS" 18 0.011379291
0.26783805 "LAYING" 19 -0.026025682
0.26784317 "STANDING" 20 -0.026526435
0.26786457 "STANDING" 28 -0.033854599
0.26787055 "STANDING" 15 -0.043080676
0.26788442 "SITTING" 3 0.0060403153
0.26790345 "SITTING" 8 -0.015648718
0.26791366 "SITTING" 5 -0.018408409
0.26792103 "LAYING" 13 -0.012901151
0.26793729 "WALKING" 30 -0.00363529
0.26798135 "LAYING" 19 -0.018347887
0.26800319 "SITTING" 4 -0.011157346
0.26800921 "LAYING" 13 -0.020607874
0.26804369 "SITTING" 5 -0.014861369
0.2680665 "STANDING" 16 -0.0095622559
0.26807737 "SITTING" 22 -0.013559952
0.26809455 "STANDING" 17 -0.02806181
0.26812381 "WALKING_UPSTAIRS" 3 -0.088037829
0.26812833 "SITTING" 17 0.0065512976
0.26812849 "LAYING" 5 -0.014410619
0.268135 "STANDING" 28 -0.030484206
0.26816371 "STANDING" 23 -0.019423292
0.26816504 "STANDING" 7 -0.022356487
0.26818145 "LAYING" 15 -0.015056522
0.26819263 "SITTING" 28 -0.017961168
0.26819376 "WALKING" 23 -0.012730069
0.26822482 "SITTING" 24 -0.012501783
0.26823055 "WALKING_DOWNSTAIRS" 19 -0.0041461452
0.26823494 "LAYING" 7 -0.01817768
0.26823516 "WALKING_DOWNSTAIRS" 18 -0.058883768
0.26823856 "LAYING" 6 -0.017526805
0.26824726 "STANDING" 17 -0.035306678
0.26824771 "WALKING_UPSTAIRS" 22 -0.043285957
0.26825472 "LAYING" 3 -0.018749283
0.2682591 "SITTING" 24 -0.0080199873
0.26826709 "WALKING" 9 -0.032576559
0.26828041 "WALKING" 13 -0.010635992
0.26828505 "LAYING" 8 -0.020870782
0.26830284 "SITTING" 4 0.010543407
0.26831416 "LAYING" 18 -0.017911307
0.26831417 "SITTING" 27 -0.015363341
0.2683208 "LAYING" 21 -0.017905183
0.26833708 "WALKING_DOWNSTAIRS" 14 0.0066210238
0.26835308 "LAYING" 27 -0.016803515
0.26835721 "SITTING" 6 -0.0055044508
0.26836646 "WALKING_UPSTAIRS" 29 -0.0012665071
0.26839248 "LAYING" 16 -0.012718982
0.26839818 "WALKING_UPSTAIRS" 22 0.0049479613
0.26841076 "WALKING" 4 0.020047468
0.26841309 "LAYING" 24 -0.01998968
0.26842141 "LAYING" 17 -0.01285394
0.26842959 "LAYING" 16 -0.014374819
0.26843012 "WALKING_UPSTAIRS" 27 -0.019293197
0.26844106 "LAYING" 23 -0.02604427
0.26844345 "SITTING" 25 -0.013280936
0.26845129 "LAYING" 18 -0.018299975
0.26845987 "LAYING" 20 -0.018653166
0.26846403 "LAYING" 8 -0.022460921
0.26846936 "LAYING" 26 -0.017793154
0.26847593 "STANDING" 14 -0.024107208
0.26849077 "WALKING_DOWNSTAIRS" 13 -0.055756304
0.26849556 "STANDING" 12 -0.023139065
0.26850012 "WALKING" 28 -0.0033435583
0.26851452 "WALKING_DOWNSTAIRS" 18 -0.036408917
0.26852186 "WALKING" 4 -0.042939982
0.26853036 "SITTING" 26 -0.013769376
0.26854936 "WALKING" 19 -0.043911989
0.26854972 "STANDING" 14 -0.018267909
0.26855745 "SITTING" 3 -0.014486297
0.26856146 "STANDING" 17 -0.013281915
0.26857249 "WALKING_DOWNSTAIRS" 4 -0.018425387
0.2685761 "STANDING" 21 -0.020570437
0.2685778 "STANDING" 21 -0.021115638
0.26860474 "LAYING" 30 -0.021542492
0.26861196 "LAYING" 28 -0.01806708
0.26865095 "LAYING" 1 0.016430154
0.26865532 "STANDING" 17 -0.024528266
0.2686579 "SITTING" 19 -0.012043572
0.26866146 "STANDING" 14 -0.02419852
0.26867077 "STANDING" 23 -0.023738879
0.26870108 "LAYING" 26 -0.020121625
0.26870402 "SITTING" 4 -0.012186752
0.26872071 "WALKING_UPSTAIRS" 5 0.002852084
0.26872938 "SITTING" 9 0.0050717783
0.26873101 "LAYING" 28 -0.017147409
0.26874047 "LAYING" 28 -0.011260327
0.26875287 "WALKING" 5 -0.046958355
0.26876562 "WALKING_UPSTAIRS" 19 0.038086915
0.26878973 "STANDING" 14 -0.021045815
0.26880145 "STANDING" 22 -0.031768394
0.26881092 "WALKING_DOWNSTAIRS" 27 -0.016756698
0.26881216 "LAYING" 2 -0.017686334
0.26881223 "SITTING" 16 0.016831231
0.26882726 "LAYING" 17 -0.020289347
0.26883154 "WALKING" 25 -0.0048942788
0.26883679 "SITTING" 24 -0.01465298
0.26883746 "WALKING" 20 -0.056472493
0.26884023 "STANDING" 26 -0.031632779
0.26884497 "STANDING" 6 -0.018161386
0.26884884 "WALKING" 4 0.008148501
0.2688529 "STANDING" 23 -0.021748677
0.26885606 "LAYING" 16 -0.0071541997
0.26886864 "SITTING" 18 0.0010471571
0.26889439 "WALKING" 4 -0.015807914
0.26889811 "WALKING_UPSTAIRS" 2 0.027477206
0.26889989 "STANDING" 17 -0.026059057
0.26891126 "LAYING" 7 -0.01364557
0.26893499 "LAYING" 28 -0.01991294
0.26894082 "WALKING_UPSTAIRS" 8 0.042153777
0.26894842 "STANDING" 18 -0.029440665
0.26896048 "STANDING" 4 -0.022184652
0.26897481 "STANDING" 14 -0.022253397
0.26897692 "WALKING" 25 -0.037120512
0.26899571 "LAYING" 21 -0.018746349
0.2689962 "SITTING" 2 -0.012391548
0.26899863 "LAYING" 27 -0.015771125
0.26902075 "WALKING_DOWNSTAIRS" 20 -0.0028586686
0.26902148 "LAYING" 6 -0.016685369
0.26902515 "SITTING" 2 -0.013122593
0.26903001 "WALKING_UPSTAIRS" 11 -0.023286372
0.26903664 "WALKING_DOWNSTAIRS" 23 0.0061902017
0.26904361 "STANDING" 28 -0.026663356
0.26905233 "STANDING" 16 -0.023603755
0.26905657 "WALKING_DOWNSTAIRS" 14 -0.020181272
0.2690589 "LAYING" 15 -0.014530963
0.26906631 "STANDING" 2 -0.027685967
0.26906703 "WALKING" 14 -0.022338999
0.2690731 "WALKING" 24 0.001729005
0.26908585 "STANDING" 14 -0.019658481
0.26909454 "STANDING" 17 -0.024308035
0.26911817 "STANDING" 4 -0.02580678
0.26915611 "SITTING" 3 -0.015872993
0.26915861 "STANDING" 12 -0.033413831
0.26917577 "WALKING" 9 -0.024575288
0.26918595 "SITTING" 19 -0.015803744
0.26920113 "WALKING_UPSTAIRS" 13 0.0076988948
0.26920787 "SITTING" 15 -0.030782542
0.26921389 "WALKING" 14 -0.022315415
0.26923511 "LAYING" 21 -0.019854392
0.26924134 "WALKING" 10 -0.039172089
0.26924174 "STANDING" 3 -0.025529403
0.26924752 "LAYING" 17 0.010703111
0.26924877 "LAYING" 20 -0.016085113
0.26925111 "STANDING" 12 -0.022504815
0.26925765 "WALKING" 17 -0.053617043
0.26927465 "LAYING" 17 -0.019135739
0.26927723 "STANDING" 3 -0.032606502
0.26928115 "WALKING_DOWNSTAIRS" 23 0.01475113
0.26928441 "STANDING" 17 -0.019121626
0.26929135 "WALKING" 30 -0.013391403
0.26929734 "LAYING" 27 -0.016769891
0.26930129 "WALKING" 7 0.0078917647
0.26931501 "LAYING" 19 -0.017068968
0.26931702 "STANDING" 18 -0.036996104
0.26932443 "LAYING" 25 -0.017986654
0.26932609 "WALKING_UPSTAIRS" 27 -0.022683808
0.26933255 "WALKING_DOWNSTAIRS" 9 -0.0018076137
0.26933445 "WALKING" 26 -0.018940899
0.26934417 "WALKING" 21 -0.032164264
0.2693487 "WALKING" 4 -0.0025087408
0.2693514 "WALKING" 9 -0.024254215
0.26935172 "STANDING" 19 -0.023656919
0.26937883 "WALKING_DOWNSTAIRS" 4 -0.037452758
0.26939608 "LAYING" 7 -0.018429571
0.26941352 "LAYING" 26 -0.017929378
0.26942456 "LAYING" 4 -0.01055157
0.26942807 "LAYING" 15 -0.016001875
0.26944664 "SITTING" 20 -0.01329572
0.26946716 "SITTING" 28 -0.05298693
0.26948562 "LAYING" 28 -0.017794282
0.26949532 "SITTING" 22 -0.025510371
0.26949589 "LAYING" 23 -0.019287255
0.26949979 "LAYING" 26 -0.016006186
0.26951492 "WALKING" 23 -0.030062988
0.26952869 "LAYING" 22 -0.019484843
0.26952937 "STANDING" 17 -0.022930147
0.26953872 "STANDING" 11 -0.036694852
0.26954004 "SITTING" 28 -0.012722032
0.26955442 "LAYING" 16 -0.014947147
0.2695556 "WALKING" 15 -0.025221755
0.26957555 "SITTING" 23 -0.0064227542
0.2696108 "STANDING" 12 -0.042399215
0.26963228 "WALKING_UPSTAIRS" 2 -0.037614803
0.26963359 "STANDING" 12 -0.0487452
0.26963511 "SITTING" 14.5 -0.00966564655
0.26963572 "STANDING" 30 -0.029251814
0.26964536 "WALKING" 25 -0.022401506
0.26964699 "LAYING" 21 -0.017710928
0.26964756 "LAYING" 10 -0.018467401
0.26964991 "SITTING" 20 -0.014028664
0.26966106 "LAYING" 30 -0.018529657
0.26967447 "WALKING" 6 0.01090728
0.26968282 "WALKING" 17 -0.0087306693
0.26968843 "STANDING" 17 -0.024398226
0.26969343 "WALKING" 13 -0.028377013
0.26969574 "SITTING" 26 -0.010298277
0.26971518 "LAYING" 7 -0.016810716
0.26977036 "SITTING" 15 -0.0073269966
0.2697761 "SITTING" 19 -0.014046464
0.26978972 "STANDING" 24 -0.038869138
0.26979358 "WALKING" 29 -0.027215956
0.26980626 "WALKING" 4 -0.00025139395
0.26980693 "SITTING" 13 0.15867295
0.2698107 "STANDING" 21 -0.020516751
0.26982297 "LAYING" 17 0.008529564
0.26982789 "LAYING" 26 -0.019863356
0.26982823 "LAYING" 26 -0.015989244
0.26983818 "WALKING" 13 -0.0068118176
0.26984928 "WALKING" 29 0.011404335
0.26985762 "STANDING" 25 0.023327745
0.26986302 "LAYING" 23 -0.018741345
0.26986927 "STANDING" 14 -0.027443563
0.26987008 "WALKING_UPSTAIRS" 11 -0.0039786341
0.26987496 "WALKING_DOWNSTAIRS" 26 -0.032744771
0.26987789 "SITTING" 28 -0.028037938
0.26988257 "WALKING" 17 -0.0066506778
0.26988527 "SITTING" 25 -0.012144306
0.26989043 "LAYING" 29 -0.017978264
0.26991783 "WALKING_UPSTAIRS" 9 -0.0025826462
0.2699298 "LAYING" 25 -0.017962349
0.26993152 "STANDING" 29 -0.029598166
0.26993466 "SITTING" 6 -0.013041607
0.26993613 "STANDING" 24 -0.032310712
0.26993962 "LAYING" 20 -0.018239553
0.26996758 "LAYING" 30 -0.01896339
0.26996961 "SITTING" 28 -0.025435882
0.27000223 "LAYING" 14 -0.023644362
0.27000874 "STANDING" 30 -0.012789383
0.27002674 "SITTING" 7 0.0016329739
0.27002851 "WALKING_UPSTAIRS" 27 -0.020692956
0.27004613 "WALKING" 27 0.009287767
0.27005936 "LAYING" 25 0.022794825
0.27006221 "SITTING" 20 -0.013802692
0.27006628 "SITTING" 30 -0.050617675
0.27008255 "WALKING_UPSTAIRS" 18 -0.00025576328
0.27008378 "STANDING" 4 0.0048569578
0.27008436 "WALKING" 24 -0.040305456
0.27009168 "LAYING" 27 -0.017611579
0.27010097 "STANDING" 3 -0.023550544
0.27010488 "STANDING" 9 0.0092401457
0.27010933 "LAYING" 24 -0.019861091
0.27010979 "STANDING" 9 -0.020743235
0.27011223 "STANDING" 24 -0.032195288
0.27011712 "STANDING" 21 -0.02231982
0.27012458 "LAYING" 25 -0.01841506
0.27012685 "WALKING_UPSTAIRS" 19 0.032711104
0.27013405 "WALKING" 27 -0.0091863859
0.2701394 "SITTING" 25 0.03076707
0.27014101 "LAYING" 20 -0.012599132
0.27014137 "STANDING" 24 -0.021613023
0.2701476 "STANDING" 18 -0.032293235
0.27015024 "STANDING" 24 -0.031852739
0.2701509 "STANDING" 4 -0.0066498908
0.27015261 "SITTING" 27 -0.016308434
0.27016072 "LAYING" 18 -0.019188554
0.27016124 "SITTING" 28 -0.012027214
0.27016127 "SITTING" 18 0.031369005
0.27016716 "SITTING" 17 0.078199866
0.27021598 "STANDING" 19 -0.019314192
0.27022658 "LAYING" 10 -0.01652245
0.27023661 "STANDING" 15 -0.034277246
0.27024621 "STANDING" 30 -0.067724069
0.27024714 "STANDING" 13 -0.019055312
0.27025361 "STANDING" 30 -0.0013300712
0.27025554 "WALKING" 9 -0.038044828
0.27025714 "LAYING" 24 -0.018213182
0.27026222 "STANDING" 21 -0.0222984
0.27026254 "WALKING_UPSTAIRS" 23 -0.047516056
0.27026629 "LAYING" 16 -0.017468012
0.27027293 "WALKING_DOWNSTAIRS" 11 -0.061451081
0.27027422 "STANDING" 21 -0.020274249
0.27027885 "LAYING" 22 -0.013028913
0.27028272 "WALKING_UPSTAIRS" 27 -0.037599627
0.27028726 "LAYING" 19 -0.016375705
0.27029043 "STANDING" 21 -0.029851031
0.2702948 "SITTING" 19 -0.014140169
0.27029822 "STANDING" 2 -0.032613869
0.27029958 "SITTING" 15 -0.014975404
0.2703222 "SITTING" 12 -0.018868264
0.27032666 "LAYING" 28 -0.020286423
0.2703342 "WALKING" 27 -0.0064688117
0.270349 "STANDING" 30 0.054640165
0.27035064 "LAYING" 26 -0.016339299
0.27037108 "STANDING" 17 -0.010870471
0.27037266 "SITTING" 30 -0.0083095074
0.27037797 "WALKING" 30 -0.026488024
0.27038027 "SITTING" 28 -0.0033156943
0.27040179 "SITTING" 26 -0.015466775
0.27040336 "SITTING" 19 -0.016369599
0.27040931 "WALKING_UPSTAIRS" 27 -0.010154916
0.27041558 "SITTING" 28 -0.022278127
0.2704172 "LAYING" 7 -0.023634698
0.27043102 "SITTING" 26 -0.017142291
0.27043977 "LAYING" 19 -0.017963849
0.27043983 "WALKING_DOWNSTAIRS" 18 -0.0035180632
0.27044485 "STANDING" 7 -0.024627658
0.27044966 "SITTING" 5 -0.022394246
0.27045078 "WALKING" 17 -0.013929972
0.27046159 "STANDING" 17 -0.020306788
0.27046165 "SITTING" 21 -0.013624353
0.27046247 "SITTING" 11 -0.017336118
0.27046838 "WALKING_UPSTAIRS" 6 -0.01179111
0.27047249 "SITTING" 2 -0.0089373643
0.27047919 "STANDING" 23 -0.024814099
0.27048479 "WALKING_UPSTAIRS" 21 0.037906073
0.27050008 "SITTING" 21 -0.012731065
0.27050315 "LAYING" 20 -0.016424806
0.27050501 "WALKING" 4 -0.028146555
0.27051085 "LAYING" 10 -0.011320588
0.27051319 "STANDING" 8 -0.034788857
0.27051424 "STANDING" 7 -0.019739378
0.27051564 "LAYING" 23 -0.018686971
0.27052 "WALKING" 1 -0.016289773
0.2705239 "LAYING" 9 -0.032988297
0.27052624 "LAYING" 24 -0.017184432
0.27052779 "WALKING" 30 -0.013942656
0.27053085 "STANDING" 16 -0.020029902
0.27053774 "SITTING" 6 -0.030180068
0.27055607 "SITTING" 3 -0.0061249184
0.27056351 "SITTING" 27 -0.012263953
0.27056768 "LAYING" 12 -0.015944945
0.27059467 "WALKING_DOWNSTAIRS" 23 0.00037166228
0.27059768 "STANDING" 28 -0.028462472
0.2706148 "WALKING_DOWNSTAIRS" 12 0.021746983
0.27062161 "STANDING" 23 -0.018371215
0.27062336 "STANDING" 27 -0.0060574887
0.27062401 "STANDING" 14 -0.02204396
0.2706278 "WALKING" 20 -0.010272506
0.27063567 "SITTING" 6 -0.0079308192
0.27063663 "SITTING" 20 -0.020683644
0.27064646 "WALKING_DOWNSTAIRS" 9 -0.00015979184
0.27066724 "LAYING" 2 -0.018234096
0.27067843 "WALKING_UPSTAIRS" 28 -0.020971226
0.27069052 "LAYING" 7 -0.019496078
0.2707045 "LAYING" 16 -0.016944527
0.27071175 "STANDING" 24 -0.02207708
0.27071336 "STANDING" 19 -0.0270768
0.27071511 "SITTING" 11 -0.01312759
0.27071598 "STANDING" 25 -0.0091805233
0.27072544 "WALKING" 3 -0.011880203
0.27074746 "SITTING" 2 -0.0043332488
0.27075287 "STANDING" 15 -0.025916413
0.27076041 "SITTING" 8 -0.011073058
0.27076432 "LAYING" 3 -0.019818107
0.27076593 "SITTING" 27 -0.013132311
0.27077035 "LAYING" 2 -0.018885449
0.27079606 "WALKING_UPSTAIRS" 19 -0.071838538
0.27080544 "LAYING" 6 -0.017065747
0.2708122 "WALKING_UPSTAIRS" 10 -0.035738978
0.27082582 "SITTING" 8 -0.013268152
0.2708317 "STANDING" 3 -0.027725151
0.2708343 "SITTING" 15 -0.0089522053
0.27083774 "SITTING" 27 -0.013018258
0.27084308 "WALKING_DOWNSTAIRS" 14 -0.065540754
0.27084629 "SITTING" 4 -0.040086523
0.27085307 "WALKING" 11 -0.0010383752
0.27086507 "WALKING" 30 -0.0056529978
0.27087001 "WALKING_DOWNSTAIRS" 18 -0.0035761823
0.27088078 "STANDING" 3 -0.038723153
0.27088111 "WALKING" 11 0.0055860864
0.27089507 "WALKING_DOWNSTAIRS" 23 -0.083029542
0.27090186 "STANDING" 17 -0.021799138
0.27090823 "SITTING" 1 -0.014412968
0.27090984 "LAYING" 17 -0.041940945
0.27091819 "STANDING" 24 -0.0096216311
0.27091924 "STANDING" 17 -0.023431713
0.27092438 "WALKING_DOWNSTAIRS" 20 -0.025769856
0.27093382 "LAYING" 22 -0.017950489
0.27094252 "SITTING" 27 -0.014656395
0.27094471 "WALKING" 20 -0.019280431
0.27094704 "WALKING_UPSTAIRS" 9 0.013937018
0.27095191 "STANDING" 28 -0.027604935
0.27095396 "WALKING" 6 -0.015749805
0.27096774 "WALKING_DOWNSTAIRS" 18 -0.0018004952
0.27097605 "SITTING" 2 -0.01515646
0.27097769 "SITTING" 27 -0.016262285
0.27097836 "STANDING" 13 -0.024400021
0.27097898 "LAYING" 12 -0.016331239
0.27099024 "SITTING" 4 -0.013259527
0.2710018 "LAYING" 16 -0.02163412
0.27101713 "LAYING" 15 -0.016169067
0.27103712 "WALKING" 14 -0.028203435
0.27104657 "STANDING" 15 -0.02892791
0.27104734 "SITTING" 20 -0.013911309
0.27105118 "SITTING" 23 -0.096916302
0.27105879 "LAYING" 16 -0.022241062
0.27107355 "STANDING" 6 -0.031401713
0.2710741 "STANDING" 16 -0.0045552794
0.27107432 "LAYING" 18 -0.024244417
0.271093 "LAYING" 7 -0.01891132
0.27109905 "LAYING" 28 -0.026497738
0.27111132 "SITTING" 15 -0.01533873
0.27112093 "LAYING" 21 -0.019740667
0.27113074 "STANDING" 6 -0.016456477
0.27113194 "LAYING" 11 -0.016477308
0.27114386 "STANDING" 22 -0.033031469
0.27115142 "SITTING" 24 -0.015648936
0.27115701 "STANDING" 20 -0.023285084
